customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age
ID4611,Male,1,No,No,22,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,115.12,1414.26,Yes,21.0
ID4612,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),84.05,7689.87,No,28.0
ID4613,Male,0,Yes,No,12,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,39.7,8671.5,Yes,75.0
ID4614,Male,1,Yes,Yes,39,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No,One year,No,Electronic check,97.59,7875.63,No,56.0
ID4615,Male,0,Yes,Yes,29,No,Yes,No,No internet service,No internet service,No,No,No internet service,No,One year,No,Mailed check,73.48,4455.46,Yes,
ID4616,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),60.79,3751.02,Yes,49.0
ID4617,Female,1,No,No,72,No,No phone service,No,No internet service,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),67.21,6921.4,Yes,44.0
ID4618,Male,0,No,No,25,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,59.93,4066.84,No,63.0
ID4619,Female,0,No,No,23,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),90.75,7704.62,Yes,19.0
ID4620,Female,0,Yes,No,38,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),45.89,2080.83,No,80.0
ID4621,Female,1,Yes,No,60,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),71.21,2694.57,Yes,62.0
ID4622,Male,1,Yes,Yes,48,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),95.54,8663.14,Yes,55.0
ID4623,Female,0,Yes,No,40,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),34.36,4210.6,No,20.0
ID4624,Female,1,No,No,69,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.18,6482.91,No,
ID4625,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),41.35,2378.65,No,87.0
ID4626,Male,1,Yes,No,43,No,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.19,3974.61,Yes,74.0
ID4627,Female,0,Yes,No,15,No,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.21,3229.51,No,38.0
ID4628,Female,1,No,No,20,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),52.39,8530.76,Yes,86.0
ID4629,Female,1,No,No,14,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,55.78,8784.68,No,78.0
ID4630,Male,1,No,No,38,No,No,No,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),66.95,493.98,Yes,43.0
ID4631,Male,1,No,No,41,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),61.84,6606.57,Yes,62.0
ID4632,Female,0,No,Yes,60,No,Yes,No,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,90.63,1749.15,Yes,32.0
ID4633,Female,1,No,No,3,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,89.27,3591.99,No,85.0
ID4634,Male,0,No,No,23,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),22.66,2337.0,No,62.0
ID4635,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),90.96,6319.13,No,42.0
ID4636,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),42.2,689.47,No,51.0
ID4637,Female,0,No,Yes,12,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),61.98,878.24,Yes,22.0
ID4638,Female,1,Yes,Yes,53,No,No,No,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,42.25,977.52,No,20.0
ID4639,Female,0,No,Yes,39,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,31.9,247.87,Yes,72.0
ID4640,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),78.39,2586.19,No,78.0
ID4641,Male,1,No,Yes,41,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),115.06,137.58,No,22.0
ID4642,Female,1,Yes,No,3,No,No phone service,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.2,1857.83,No,89.0
ID4643,Male,1,No,No,24,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,87.83,5568.86,No,89.0
ID4644,Female,0,Yes,No,35,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,65.31,1729.23,No,85.0
ID4645,Female,1,Yes,Yes,63,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.13,8306.45,Yes,37.0
ID4646,Female,0,No,No,43,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,112.1,1874.22,No,53.0
ID4647,Male,1,No,Yes,39,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,64.96,1141.39,No,87.0
ID4648,Female,1,No,No,44,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.84,6635.8,No,73.0
ID4649,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,65.66,5336.55,No,23.0
ID4650,Male,1,Yes,Yes,34,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,20.59,3189.74,No,72.0
ID4651,Female,1,Yes,No,43,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,99.39,1165.77,Yes,78.0
ID4652,Male,1,Yes,No,17,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,56.79,8442.71,Yes,22.0
ID4653,Female,1,No,No,46,No,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),81.46,6091.06,Yes,46.0
ID4654,Male,1,No,Yes,24,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),96.67,4497.52,No,85.0
ID4655,Male,0,Yes,Yes,40,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,22.77,2222.46,No,75.0
ID4656,Female,1,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),71.81,6385.04,No,75.0
ID4657,Female,1,No,No,63,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),83.81,8592.41,Yes,69.0
ID4658,Male,0,No,Yes,61,No,No,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,67.12,561.69,Yes,36.0
ID4659,Female,1,No,No,71,No,No phone service,No,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),50.63,4518.27,No,35.0
ID4660,Female,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.32,4286.11,Yes,87.0
ID4661,Female,1,No,Yes,36,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,59.32,3430.97,No,48.0
ID4662,Male,1,No,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,81.16,1552.99,Yes,18.0
ID4663,Female,0,No,No,19,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),66.91,5770.55,No,23.0
ID4664,Female,1,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),33.02,5416.16,No,54.0
ID4665,Female,1,No,No,39,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),28.39,600.57,No,19.0
ID4666,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,36.32,2534.41,Yes,75.0
ID4667,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.56,6709.22,No,54.0
ID4668,Female,1,No,Yes,24,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,45.36,2065.12,No,65.0
ID4669,Female,0,No,Yes,38,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,27.0,1150.27,No,61.0
ID4670,Male,1,Yes,No,36,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.36,7918.34,No,61.0
ID4671,Female,0,Yes,Yes,4,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),64.47,5097.54,Yes,44.0
ID4672,Female,1,Yes,Yes,7,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,45.55,2214.93,No,54.0
ID4673,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,21.25,963.82,Yes,47.0
ID4674,Male,0,No,No,40,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,34.62,7972.52,No,82.0
ID4675,Female,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),86.67,1824.34,Yes,32.0
ID4676,Male,0,No,Yes,53,No,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,44.94,1862.63,Yes,41.0
ID4677,Female,0,No,No,21,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.29,1653.36,No,28.0
ID4678,Female,0,Yes,Yes,18,No,No,No,No internet service,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),27.63,5808.02,No,67.0
ID4679,Female,0,No,No,67,No,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.83,1456.96,No,
ID4680,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),100.44,5919.38,No,35.0
ID4681,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),55.33,181.46,Yes,50.0
ID4682,Female,1,Yes,Yes,64,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),31.47,3987.79,Yes,20.0
ID4683,Male,0,No,Yes,10,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),115.4,1747.09,Yes,83.0
ID4684,Female,1,No,Yes,15,No,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,71.13,7021.45,No,28.0
ID4685,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28.94,5611.07,No,40.0
ID4686,Male,1,No,No,43,No,No phone service,No,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.74,6743.15,Yes,73.0
ID4687,Male,1,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,24.49,7508.66,Yes,82.0
ID4688,Female,0,No,Yes,71,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,25.53,5531.35,No,69.0
ID4689,Female,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),51.85,3898.36,Yes,24.0
ID4690,Male,1,No,Yes,14,No,No phone service,DSL,No,No,No,Yes,No,No internet service,Two year,No,Mailed check,87.73,7041.07,Yes,52.0
ID4691,Male,1,Yes,No,5,No,No phone service,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,90.51,8063.25,Yes,33.0
ID4692,Male,0,No,Yes,0,Yes,No,No,Yes,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),110.15,2231.95,No,68.0
ID4693,Female,0,No,Yes,19,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),30.8,6060.11,Yes,70.0
ID4694,Male,0,Yes,No,35,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,66.4,3188.1,Yes,84.0
ID4695,Female,1,No,Yes,1,Yes,No phone service,DSL,No,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),67.64,3184.95,No,69.0
ID4696,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,66.08,8297.36,Yes,88.0
ID4697,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Bank transfer (automatic),104.15,2766.53,No,72.0
ID4698,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),101.14,766.44,Yes,54.0
ID4699,,0,No,No,6,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,70.77,2118.3,Yes,24.0
ID4700,Male,0,No,No,63,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),97.85,3690.7,Yes,40.0
ID4701,Male,1,Yes,No,40,Yes,No,No,No internet service,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),25.92,7392.07,No,18.0
ID4702,Female,1,Yes,Yes,53,No,No,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,73.21,3639.29,Yes,29.0
ID4703,Female,0,No,No,40,Yes,No,No,No,No internet service,No,Yes,No,No,One year,Yes,Mailed check,29.49,6418.24,No,32.0
ID4704,Male,0,Yes,No,4,No,No,DSL,No,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,106.7,8492.53,Yes,75.0
ID4705,Male,1,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.31,1921.43,No,44.0
ID4706,Female,0,Yes,Yes,0,No,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,21.76,979.29,No,
ID4707,Male,1,No,Yes,24,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.97,3627.94,Yes,80.0
ID4708,Female,0,No,No,45,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),93.78,8761.81,No,68.0
ID4709,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),33.49,6419.32,No,41.0
ID4710,Male,1,Yes,No,68,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,48.28,524.82,No,74.0
ID4711,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,64.83,1073.65,No,62.0
ID4712,Male,1,Yes,No,20,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,61.46,2584.57,No,
ID4713,Female,0,No,No,52,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),70.29,8087.51,Yes,50.0
ID4714,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.65,4163.69,Yes,43.0
ID4715,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,93.82,6337.94,No,54.0
ID4716,Female,0,Yes,No,56,No,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,51.54,4585.74,No,29.0
ID4717,,0,No,No,64,No,No,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,90.18,2508.33,Yes,64.0
ID4718,Male,1,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,105.52,1645.94,Yes,46.0
ID4719,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),88.73,8416.44,No,83.0
ID4720,Male,0,No,No,39,No,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),87.19,8076.68,No,23.0
ID4721,Male,0,No,No,49,No,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),77.9,562.66,Yes,27.0
ID4722,Male,1,No,No,0,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,20.1,6908.3,No,19.0
ID4723,Male,0,Yes,No,19,Yes,No,No,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),110.38,2973.58,Yes,66.0
ID4724,Male,1,No,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,103.36,4475.83,Yes,33.0
ID4725,Male,1,No,Yes,67,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,39.46,4182.28,Yes,87.0
ID4726,Female,1,Yes,No,11,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.03,4497.26,Yes,31.0
ID4727,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,23.68,7005.73,No,80.0
ID4728,Female,0,No,No,0,No,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),57.95,3353.26,No,20.0
ID4729,Male,1,No,Yes,0,No,No phone service,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.52,276.79,No,58.0
ID4730,Male,0,Yes,No,2,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.73,3111.08,No,25.0
ID4731,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.5,7376.21,Yes,63.0
ID4732,Female,1,No,Yes,12,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,46.49,3560.96,No,54.0
ID4733,Female,1,No,No,60,No,No phone service,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),106.16,249.12,No,83.0
ID4734,Male,0,Yes,No,12,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),70.72,4617.84,Yes,54.0
ID4735,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),105.36,8881.34,Yes,54.0
ID4736,Female,0,No,Yes,5,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),112.96,2958.69,Yes,20.0
ID4737,Male,1,No,Yes,24,No,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,83.36,3900.55,No,77.0
ID4738,Male,0,Yes,No,22,No,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),48.28,8496.51,No,54.0
ID4739,Female,0,No,Yes,25,No,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,64.84,6407.53,Yes,50.0
ID4740,Female,1,No,No,3,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),83.15,1899.24,Yes,82.0
